Row	Id RNE	Nom	Prenom	Attribut	ValAvt	ValApr	Commentaire
#1163	392902	ZANETTI	Paola	Date debut mandat	20/6/2012	17/6/2012	Corrigé pour fusion ultérieure
#1167	842	LIEBGOTT	Michel	Date fin mandat	19/6/2012	NA	Corrigé pour fusion ultérieure
#1168	842	LIEBGOTT	Michel	Date debut mandat	20/6/2012	17/6/2012	Corrigé pour fusion ultérieure
#1169	1044466	GROMMERCH-BRANDENBURGER	Anne	Date fin mandat	19/6/2012	NA	Corrigé pour fusion ultérieure
#1170	1044466	GROMMERCH-BRANDENBURGER	Anne	Date debut mandat	20/6/2012	17/6/2012	Corrigé pour fusion ultérieure
#2068	1093	HEINRICH	Michel	Date fin mandat	19/6/2012	NA	Corrigé pour fusion ultérieure
#2069	1093	HEINRICH	Michel	Date debut mandat	20/6/2012	17/6/2012	Corrigé pour fusion ultérieure
#2078	1505518	VANNSON	François	Date fin mandat	19/6/2012	NA	Corrigé pour fusion ultérieure
#2079	1505518	VANNSON	François	Date debut mandat	20/6/2012	17/6/2012	Corrigé pour fusion ultérieure
#2080	15719	FRANQUEVILLE	Christian	Date fin mandat	19/6/2012	NA	Corrigé pour fusion ultérieure
#2081	15719	FRANQUEVILLE	Christian	Date debut mandat	20/6/2012	17/6/2012	Corrigé pour fusion ultérieure
#2085	1148568	LARRIVE	Guillaume	Date fin mandat	19/6/2012	NA	Corrigé pour fusion ultérieure
#2086	1148568	LARRIVE	Guillaume	Date debut mandat	20/6/2012	17/6/2012	Corrigé pour fusion ultérieure
#2090	163672	CAULLET	Jean-Yves	Date fin mandat	19/6/2012	NA	Corrigé pour fusion ultérieure
#2091	163672	CAULLET	Jean-Yves	Date debut mandat	20/6/2012	17/6/2012	Corrigé pour fusion ultérieure
#2370	823713	MARIE-JEANNE	Alfred	Date fin mandat	19/6/2012	NA	Corrigé pour fusion ultérieure
#2371	823713	MARIE-JEANNE	Alfred	Date debut mandat	20/6/2012	16/6/2012	Corrigé pour fusion ultérieure
#2374	833628	AZEROT	Bruno Nestor	Date fin mandat	19/6/2012	NA	Corrigé pour fusion ultérieure
#2375	833628	AZEROT	Bruno Nestor	Date debut mandat	20/6/2012	16/6/2012	Corrigé pour fusion ultérieure
#2380	140651	LETCHIMY	Serge	Date fin mandat	19/6/2012	NA	Corrigé pour fusion ultérieure
#2381	140651	LETCHIMY	Serge	Date debut mandat	20/6/2012	16/6/2012	Corrigé pour fusion ultérieure
#2385	571799	NILOR	Jean-Philippe	Date fin mandat	19/6/2012	NA	Corrigé pour fusion ultérieure
#2386	571799	NILOR	Jean-Philippe	Date debut mandat	20/6/2012	16/6/2012	Corrigé pour fusion ultérieure
817	831521	DARRIEUSSECQ	Geneviève	Date fin mandat	22/6/2017	21/7/2017	Coquille dans la date de fin
846	609	LEROY	Maurice	Date fin mandat	NA	9/1/2019	Mise à jour (BD Assemblée)
718	628	PREVOST	Daniel	Date debut mandat	17/7/2002	16/6/2002	Erreur date de début (BD Assemblée)
741	634	GREFF	Claude	Date fin mandat	29/6/2011	29/7/2011	Erreur date de fin (BD Assemblée)
307	717	LÉONARD	Jean-Louis	Date debut mandat	16/7/2002	16/6/2002	Erreur date de début (BD Assemblée)
312	718	DE ROUX	Xavier	Date debut mandat	16/7/2002	16/6/2002	Erreur date de début (BD Assemblée)
315	719	BEAULIEU	Jean-Claude	Date debut mandat	17/7/2002	16/6/2002	Erreur date de début (BD Assemblée)
316	719	BEAULIEU	Jean-Claude	Date debut mandat	20/7/2007	17/6/2007	Erreur date de début (BD Assemblée)
271	730	BOISSEAU	Yves	Date debut mandat	17/7/2002	16/6/2002	Erreur date de début (BD Assemblée)
207	738	GILLES	Bruno	Date debut mandat	19/7/2002	16/6/2002	Erreur date de début (BD Assemblée)
157	751	BAROIN	François	ID RNE	751	NA	Suppression, mandat inexistant (WP)
193	759	TIAN	Dominique	Date debut mandat	19/7/2002	16/6/2002	Erreur date de début (BD Assemblée)
92	762	ESTROSI	Christian	Date fin mandat	24/5/2008	19/7/2007	Erreur date de début (BD Assemblée)
94	762	ESTROSI	Christian	Date debut mandat	15/11/2010	14/12/2010	Erreur date de début (WP)
103	764	LEONETTI	Jean	Date fin mandat	29/6/2011	29/7/2011	Erreur date de début (WP)
104	764	LEONETTI	Jean	ID RNE	764	NA	Suppression, mandat inexistant (WP)
40	775	GARD	DANIEL	Date debut mandat	17/7/2002	16/6/2002	Erreur date de début (BD Assemblée)
2396	808	RIMANE	Juliana	Date debut mandat	17/7/2002	16/6/2002	Erreur date de début (BD Assemblée)
1198	818	DAUBRESSE	Marc-Philippe	Date debut mandat	14/12/2010	14/11/2010	Erreur date de début (BD Assemblée)
1089	850	MORANO	Nadine	Date debut mandat	15/5/2012	17/6/2007	Erreur date de début (BD Assemblée)
1089	850	MORANO	Nadine	Date fin mandat	19/6/2012	19/4/2008	Erreur date de fin (BD Assemblée)
1041	863	BOURG-BROC	Bruno	Date fin mandat	15/5/2012	15/6/2012	Erreur date de fin (BD Assemblée)
978	871	BOUIN	René	Date debut mandat	17/7/2002	16/6/2002	Erreur date de début (BD Assemblée)
1004	877	LAFFINEUR	Marc	Date fin mandat	29/6/2011	29/7/2011	Erreur date de fin (BD Assemblée)
1271	900	GALLEZ	Cécile	Date debut mandat	17/7/2002	17/6/2002	Erreur date de début (BD Assemblée)
1272	900	GALLEZ	Cécile	Date debut mandat	20/7/2007	20/6/2007	Erreur date de début (BD Assemblée)
1422	939	POULOU	Daniel	Date debut mandat	17/7/2002	17/6/2002	Erreur date de début (BD Assemblée)
1423	939	POULOU	Daniel	Date debut mandat	20/7/2007	17/6/2007	Erreur date de début (BD Assemblée)
1480	954	REISS	Frédéric	Date debut mandat	16/7/2002	16/6/2002	Erreur date de début (BD Assemblée)
1600	983	MATHUS	Didier	ID RNE	983	NA	Suppression, mandat inexistant (BD Assemblée)
1599	984	JUILLOT	Dominique	Date debut mandat	17/7/2002	17/6/2002	Erreur date de début (BD Assemblée)
1634	992	ROLLAND	Vincent	Date debut mandat	17/7/2002	17/6/2002	Erreur date de début (BD Assemblée)
1619	989	JOULAUD	Marc	Date debut mandat	17/7/2002	17/6/2002	Erreur date de début (BD Assemblée)
1620	989	JOULAUD	Marc	Date debut mandat	19/7/2007	19/6/2007	Erreur date de début (BD Assemblée)
1620	989	JOULAUD	Marc	Date fin mandat	15/5/2012	15/6/2012	Erreur date de fin (BD Assemblée)
1737	1015	LEPETIT	Annick	Date debut mandat	16/6/2002	2/2/2003	Erreur date de début (BD Assemblée)
1813	1035	BRAY	Ghislain	Date debut mandat	17/7/2002	17/6/2002	Erreur date de début (BD Assemblée)
1821	1037	BOULLONNOIS	Roger	Date debut mandat	17/7/2002	17/6/2002	Erreur date de début (BD Assemblée)
1922	1058	JARDE	Olivier	Date debut mandat	17/7/2002	17/6/2002	Erreur date de début (BD Assemblée)
2012	1079	MARIANI	Thierry	Date fin mandat	15/11/2010	15/12/2010	Erreur date de fin (BD Assemblée)
2112	1102	VALLS	Manuel	Date fin mandat	NA	3/10/2018	Mise à jour date de fin (BD Assemblée)
2121	1105	KOSCIUSKO-MORIZET	Nathalie	Date debut mandat	17/7/2002	17/6/2002	Erreur date de début (BD Assemblée)
2264	1138	FAGNIEZ	Pierre-Louis	Date debut mandat	17/7/2002	17/6/2002	Erreur date de début (BD Assemblée)
2330	1154	MOTHRON	Georges	Date debut mandat	16/6/2002	2/2/2003	Erreur date de début (BD Assemblée)
1292	3973	PATRIA	Christian	Date debut mandat	20/7/2007	20/6/2007	Erreur date de début (BD Assemblée)
2123	5202	MALHERBE	Guy	Date debut mandat	20/7/2007	20/6/2007	Erreur date de début (BD Assemblée)
841	7656	BRINDEAU	Pascal	Date fin mandat	15/5/2012	15/6/2012	Erreur date de fin (BD Assemblée)
979	19048	JEANNETEAU	Paul	Date debut mandat	20/7/2007	20/6/2007	Erreur date de début (BD Assemblée)
160	23862	MENUEL	Gérard	Date fin mandat	15/5/2012	15/6/2012	Erreur date de fin (BD Assemblée)
462	24152	VAMPA	Marc	Date debut mandat	20/7/2007	20/6/2007	Erreur date de début (BD Assemblée)
1038	38656	APPARU	Benoist	ID RNE	38656	NA	Suppression, mandat inexistant (BD Assemblée)
284	44999	BONY	Jean-Yves	Date debut mandat	20/7/2007	20/6/2007	Erreur date de début (BD Assemblée)
1618	46473	FILLON	François	ID RNE	46473	NA	Suppression, mandat inexistant (BD Assemblée)
2123	5202	MALHERBE	Guy	Date fin mandat	19/6/2012	22/3/2012	Erreur date de fin (BD Assemblée)
744	46683	LANCELIN	Raymond	Date debut mandat	17/6/2011	30/7/2011	Date incorrecte
744	46683	LANCELIN	Raymond	Date fin mandat	15/5/2012	15/6/2012	Erreur date de fin (BD Assemblée)
752	47167	LEZEAU	Michel	Date debut mandat	20/7/2007	20/6/2007	Erreur date de début (BD Assemblée)
1850	55993	VANDEWALLE	Yves	Date debut mandat	20/7/2007	20/6/2007	Erreur date de début (BD Assemblée)
683	88257	ABOUD	Elie	Date debut mandat	4/7/2007	4/6/2007	Erreur date de début (BD Assemblée)
2192	88715	LEFEBVRE	Frédéric	Date debut mandat	20/7/2007	20/6/2007	Erreur date de début (BD Assemblée)
873	158471	MARCON	Jean-Pierre	Date debut mandat	20/7/2007	20/6/2007	Erreur date de début (BD Assemblée)
1884	185668	POISSON	Jean-Frédéric	Date debut mandat	20/7/2007	20/6/2007	Erreur date de début (BD Assemblée)
1052	776255	DELONG	Sophie	Date debut mandat	20/7/2007	20/6/2007	Erreur date de début (BD Assemblée)
30	801251	GRUNY	Pascale	Date debut mandat	20/7/2007	20/6/2007	Erreur date de début (BD Assemblée)
449	948270	GIPSON	Séverine	Date debut mandat	24/7/2017	24/6/2017	Erreur date de début (BD Assemblée)
820	1328601	LAINÉ	Fabien	Date debut mandat	22/7/2017	22/6/2017	Erreur date de début (BD Assemblée)
63	1504967	FONTAINE-DOMEIZEL	Emmanuelle	Date debut mandat	22/7/2017	22/6/2017	Erreur date de début (BD Assemblée)
107	52563	ROSSI	Michel	Date fin mandat	15/5/2012	15/6/2012	Erreur date de fin (BD Assemblée)
1900	54400	REGNAULT	Joël	Date fin mandat	15/5/2012	15/6/2012	Erreur date de fin (BD Assemblée)
1850	55993	VANDEWALLE	Yves	Date fin mandat	15/5/2012	15/6/2012	Erreur date de fin (BD Assemblée)
1309	63692	LE SOURD	Dominique	Date fin mandat	15/5/2012	15/6/2012	Erreur date de fin (BD Assemblée)
873	158471	MARCON	Jean-Pierre	Date fin mandat	15/5/2012	15/6/2012	Erreur date de fin (BD Assemblée)
1090	354083	MORENVILLIER	Philippe	Date fin mandat	15/5/2012	15/6/2012	Erreur date de fin (BD Assemblée)
1052	776255	DELONG	Sophie	Date fin mandat	15/5/2012	15/6/2012	Erreur date de fin (BD Assemblée)
31	801251	GRUNY	Pascale	Date fin mandat	15/5/2012	15/6/2012	Erreur date de fin (BD Assemblée)
450	843541	LEFRAND	Guy	Date fin mandat	15/5/2012	15/6/2012	Erreur date de fin (BD Assemblée)
2177	1157566	BERDOATI	Eric	Date fin mandat	15/5/2012	15/6/2012	Erreur date de fin (BD Assemblée)
1677	1177933	ANTIER	Edwige	Date fin mandat	15/5/2012	15/6/2012	Erreur date de fin (BD Assemblée)
2289	1180686	DOSNE	Olivier	Date fin mandat	15/5/2012	15/6/2012	Erreur date de fin (BD Assemblée)
2009	1183835	DURIEU	Paul	Date fin mandat	15/5/2012	15/6/2012	Erreur date de fin (BD Assemblée)
1002	1188062	BOSSE	Joseph	Date fin mandat	15/5/2012	15/6/2012	Erreur date de fin (BD Assemblée)
1782	1189500	PHILIPPE	Edouard	Date fin mandat	16/5/2017	16/6/2017	Erreur date de fin (BD Assemblée)
206	15	CARLOTTI	Marie-Arlette	Date debut mandat	20/6/2012	2/5/2014	Erreur date de début (BD Assemblée)
824	604	VIDALIES	Alain	Date debut mandat	20/6/2012	1/5/2014	Erreur date de début (BD Assemblée)
754	613	NOVELLI	Hervé	Date debut mandat	17/6/2007	14/12/2010	Erreur date de début (BD Assemblée)
605	649	MARTIN	Philippe	Date debut mandat	20/6/2012	02/05/2014	Erreur date de début (BD Assemblée)
504	680	LEBRANCHU	Marylise	Date debut mandat	20/6/2012	12/3/2016	Erreur date de début (BD Assemblée)
459	693	MORIN	Hervé	Date debut mandat	10/6/2007	14/12/2010	Erreur date de début (BD Assemblée)
287	734	MARLEIX	Alain	Date fin mandat	19/6/2012	19/7/2007	Erreur date de fin (BD Assemblée)
2364	801	LUREL	Victorin	Date debut mandat	20/6/2012	3/5/2014	Erreur date de début (BD Assemblée)
1294	907	WOERTH	Eric	Date debut mandat	10/6/2007	14/12/2010	Erreur date de début (BD Assemblée)
1575	977	JOYANDET	Alain	Date debut mandat	10/6/2007	5/8/2010	Erreur date de début (BD Assemblée)
1809	1034	JEGO	Yves	Date debut mandat	17/6/2007	24/7/2009	Erreur date de début (BD Assemblée)
1811	1034	JEGO	Yves	Date fin mandat	NA	15/7/2018	Complément date (BD Assemblée)
1847	1042	PECRESSE	Valérie	Date debut mandat	15/5/2012	17/6/2007	Erreur date de début (BD Assemblée)
1847	1042	PECRESSE	Valérie	Date fin mandat	19/6/2012	19/7/2007	Erreur date de fin (BD Assemblée)
2194	1121	SANTINI	André	Date debut mandat	17/6/2007	24/7/2009	Erreur date de début (BD Assemblée)
2213	1125	LE ROUX	Bruno	Date fin mandat	6/12/2016	6/1/2017	Erreur date de fin (BD Assemblée)
2214	1125	LE ROUX	Bruno	Date debut mandat	20/6/2012	22/4/2017	Erreur date de début (BD Assemblée)
317	1361	BUSSEREAU	Dominique	Date debut mandat	10/6/2007	14/12/2010	Erreur date de début (BD Assemblée)
2134	1107	LAMY	François	Date debut mandat	20/6/2012	2/5/2014	Erreur date de début (BD Assemblée)
1891	16024	HAMON	Benoît	Date debut mandat	17/6/2012	27/9/2014	Erreur date de début (BD Assemblée)
1753	42686	FOURNEYRON	Valérie	Date debut mandat	17/6/2012	4/7/2014	Erreur date de début (BD Assemblée)
425	45374	MOSCOVICI	Pierre	Date debut mandat	20/6/2012	3/5/2014	Erreur date de début (BD Assemblée)
1339	71055	CUVILLIER	Frédéric	Date debut mandat	10/6/2012	27/9/2014	Erreur date de début (BD Assemblée)
97	98147	GINESY	Charles-Ange	Date fin mandat	14/11/2010	14/12/2010	Erreur date de fin (BD Assemblée)
1885	185668	POISSON	Jean-Frédéric	Date fin mandat	1/7/2010	20/5/2010	Erreur date de fin (BD Assemblée)
543	439931	COLLARD	Gilbert	Date fin mandat	NA	1/7/2019	Mise à jour (BD Assemblée)
1622	526701	LE FOLL	Stéphane	Date fin mandat	NA	11/7/2018	Mise à jour (BD Assemblée)
1820	530514	RIESTER	Franck	Date fin mandat	NA	16/11/2018	Mise à jour (BD Assemblée)
1058	554756	GAROT	Guillaume	Date debut mandat	19/6/2012	2/5/2014	Erreur date de début (BD Assemblée)
833	572623	FESNEAU	Marc	Date fin mandat	NA	16/11/2018	Mise à jour (BD Assemblée)
883	646450	DE RUGY	François	Date fin mandat	NA	5/10/2018	Mise à jour (BD Assemblée)
883	646450	DE RUGY	François	Date fin fonction	NA	4/9/2018	Mise à jour (BD Assemblée)
267	735189	VALTER	Clotilde	Date fin mandat	17/6/2015	17/7/2015	Erreur date de fin (BD Assemblée)
31	801251	GRUNY	Pascale	Date debut mandat	15/2/2009	14/12/2010	Erreur date de début (BD Assemblée)
25	801253	BERTRAND	Xavier	ID RNE	801253	NA	Suppression, mandat inexistant (BD Assemblée)
618	833804	DELAUNAY	Michèle	Date debut mandat	20/6/2012	2/5/2014	Erreur date de début (BD Assemblée)
1907	867025	BATHO	Delphine	Date debut mandat	20/6/2012	2/8/2013	Erreur date de début (BD Assemblée)
1963	867297	PINEL	Sylvia	Date debut mandat	20/6/2012	12/3/2016	Erreur date de début (BD Assemblée)
1730	867298	PAU-LANGEVIN	George	Date debut mandat	20/6/2012	1/10/2016	Erreur date de début (BD Assemblée)
1750	867298	PAU-LANGEVIN	George	Date fin mandat	19/6/2012	19/5/2012	Erreur date de fin (WP)
1812	166899	MILLET	Gérard	Date debut mandat	19/4/2008	20/3/2008	Erreur date de début (BD Assemblée)
2215	336140	TRIGANCE	Yannick	Date fin mandat	23/3/2017	21/4/2017	Erreur date de fin (BD Assemblée)
451	946592	LE MAIRE	Bruno	ID RNE	946592	NA	Suppression, mandat inexistant (BD Assemblée)
875	1001783	WAUQUIEZ	Laurent	Date debut mandat	15/5/2012	4/7/2004	Erreur date de début (BD Assemblée)
875	1001783	WAUQUIEZ	Laurent	Date fin mandat	19/6/2012	16/6/2007	Erreur date de fin (BD Assemblée)
1015	1021863	GALBADON	Grégory	Date fin mandat	NA	16/11/2018	Mise à jour (BD Assemblée)
1050	1025833	CHATEL	Luc	ID RNE	1025833	NA	Suppression, mandat inexistant (BD Assemblée)
1686	1108002	FAJGELES	Elise	Date fin mandat	NA	27/4/2019	Mise à jour (BD Assemblée)
2452	1154458	GIRARDIN	Annick	Date fin mandat	30/7/2014	9/5/2014	Erreur date de fin (BD Assemblée)
1894	1178985	DOUILLET	David	Date fin mandat	29/6/2011	29/7/2011	Erreur date de fin (BD Assemblée)
1895	1178985	DOUILLET	David	ID RNE	1178985	NA	Suppression, mandat inexistant (BD Assemblée)
2397	1180638	BAREIGTS	Ericka	Date fin mandat	11/2/2016	11/3/2016	Erreur date de fin (BD Assemblée)
2421	1192026	ROBERT	Thierry	Date fin mandat	NA	6/7/2018	Mise à jour (BD Assemblée)
661	1303361	DUBOS	Christelle	Date fin mandat	NA	16/11/2018	Mise à jour (BD Assemblée)
2023	1509743	GALLERNEAU	Patricia	Date fin mandat	NA	7/7/2019	Mise à jour (BD Assemblée)
2191	1516656	ATTAL	Gabriel	Date fin mandat	NA	16/11/2018	Mise à jour (BD Assemblée)
1229	1519814	PIETRASZEWSKI	Laurent	Date fin mandat	NA	17/1/2020	Mise à jour (BD Assemblée)
2059	1519880	DJEBBARI-BONNET	Jean-Baptiste	Date fin mandat	NA	3/10/2019	Mise à jour (BD Assemblée)
2129	1519886	DE MONTCHALIN	Amélie	Date fin mandat	NA	30/4/2019	Mise à jour (BD Assemblée)
2160	1519889	TAQUET	Adrien	Date fin mandat	NA	25/2/2019	Mise à jour (BD Assemblée)
1736	1521603	O	Delphine	Date fin mandat	NA	27/4/2019	Mise à jour (BD Assemblée)
592	963700	DELGA	Carole	Date debut mandat	20/6/2012	18/7/2015	Erreur date de début (BD Assemblée)
818	994407	DELAUNAY	Florence	Date debut mandat	17/6/2012	27/9/2014	Erreur date de début (BD Assemblée)
1689	1159065	DUFLOT	Cécile	Date debut mandat	20/6/2012	3/5/2014	Erreur date de début (BD Assemblée)
2469	1192035	LEMAIRE	Axelle	Date debut mandat	20/6/2012	27/3/2017	Erreur date de début (BD Assemblée)
2205	85407	DEVEDJIAN	Patrick	Date debut mandat	17/6/2010	15/12/2010	Erreur date de début (WP)
2445	789	VERNAUDON	Béatrice	Nom elu	VERNAUDON	VERNAUDON COPPENRATH	Coquille nom
