Row	Id RNE	Nom	Prenom	Attribut	ValAvt	ValApr	Commentaire
41371	1185709	COURTOIS PERISSE	JENNIFER	Date debut mandat	NA	27/1/2017	Mise en cohérence avec fonction
41477	964975	VIVES	FRANCOIS	Date debut mandat	NA	27/1/2017	Mise en cohérence avec fonction
41669	162658	ROQUABERT	PIERRETTE	Date debut mandat	NA	27/1/2017	Mise en cohérence avec fonction
41687	965103	TOFFOLON	JOSEPH	Date debut mandat	NA	27/1/2017	Mise en cohérence avec fonction
41852	1296636	ESTANG	NADIA	Date debut mandat	NA	27/1/2017	Mise en cohérence avec fonction
41871	964897	DEMANGE	SERGE	Date debut mandat	NA	27/1/2017	Mise en cohérence avec fonction
41874	333475	TISSEIRE	BERNARD	Date debut mandat	NA	27/1/2017	Mise en cohérence avec fonction
63038	156972	BOISMORIN	GINO	Date debut mandat	NA	16/4/2018	Mise en cohérence avec fonction
17192	867435	LEFORT	Thierry	Date debut fonction	23/1/2017	23/3/2014	Mise en cohérence avec mandat
17192	867435	LEFORT	Thierry	Date fin fonction	NA	31/12/2016	Mise en cohérence avec mandat
17192	867435	LEFORT	Thierry	Date fin mandat	NA	31/12/2016	Mise en cohérence avec fonction
18890	1278356	GUESDON	Allain	Date fin mandat	1/1/2017	NA	Mise en cohérence avec fonction
22327	36493	GRESSET	François	Date debut fonction	4/5/2015	23/3/2014	Mise en cohérence avec mandat
22327	36493	GRESSET	François	Date fin fonction	NA	4/5/2015	Mise en cohérence avec mandat
22327	36493	GRESSET	François	Date fin mandat	NA	4/5/2015	Mise en cohérence avec fonction
43880	968098	MARTY	Thierry	Date debut fonction	9/1/2017	30/3/2014	Mise en cohérence avec mandat
43880	968098	MARTY	Thierry	Date fin fonction	NA	1/1/2017	Mise en cohérence avec mandat
43880	968098	MARTY	Thierry	Date fin mandat	NA	1/1/2017	Mise en cohérence avec fonction
44150	971441	REDON	David	Date debut fonction	9/1/2017	2/6/2014	Mise en cohérence avec mandat
44150	971441	REDON	David	Date fin fonction	NA	1/1/2017	Mise en cohérence avec mandat
44150	971441	REDON	David	Date fin mandat	NA	1/1/2017	Mise en cohérence avec fonction
76246	1381633	GUYOT	Justine	Date debut fonction	27/2/2018	10/1/2017	Mise en cohérence avec mandat
76246	1381633	GUYOT	Justine	Date fin fonction	NA	27/2/2018	Mise en cohérence avec mandat
76246	1381633	GUYOT	Justine	Date fin mandat	NA	27/2/2018	Mise en cohérence avec fonction
88271	758141	CAPERET	Alain	Date debut fonction	18/12/2017	23/3/2014	Mise en cohérence avec mandat
88271	758141	CAPERET	Alain	Date fin fonction	NA	26/12/2016	Mise en cohérence avec mandat
88271	758141	CAPERET	Alain	Date fin mandat	NA	26/12/2016	Mise en cohérence avec fonction
113943	1276380	ROUX	Frédéric	Date fin mandat	30/3/2014	NA	Mise en cohérence avec fonction
113943	1276380	ROUX	Frédéric	Motif fin mandat	AU	NA	Mise en cohérence avec fonction
121479	827023	BARBERET	Pascal	Date fin mandat	1/1/2017	NA	Mise en cohérence avec fonction
125598	538780	AUBRY	Alain	Date fin mandat	1/1/2016	NA	Mise en cohérence avec fonction
125600	1180675	BLANDIOT-FARIDE	Charlotte	Date fin mandat	1/1/2016	NA	Mise en cohérence avec fonction
125644	1114604	TOUGUET	Hervé	Date fin mandat	1/1/2016	NA	Mise en cohérence avec fonction
